cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
159,49.46743886,63.23203201,13.09394568,52.51593503,33.8946038,27.98994188,10.31354621,13.62505185
160,49.48193516,63.23431222,13.17256459,52.40466915,33.81753986,27.99572621,10.33778573,12.91995023
161,49.46268978,63.23170916,13.0396775,52.29250828,33.72503935,27.91465871,10.340407,13.64579013
162,49.47548771,63.23326495,13.2186787,52.18204579,33.67504167,27.93959188,10.36235057,13.02364164
163,49.46585369,63.23229829,13.09951287,52.07100575,33.62912355,27.86723483,10.37386219,13.47988387
164,49.48343325,63.2337763,13.17550799,51.96193361,33.71904706,27.8999522,10.39266198,13.562837
165,49.49624769,63.23609525,13.21943066,51.85370892,33.78190387,27.89387504,10.41273072,13.47988387
166,49.50355966,63.23601321,13.17816748,51.74472406,33.60927932,27.87457523,10.43184944,12.96142679
167,49.49666233,63.23566221,13.02122142,51.63578054,33.58230316,27.79557286,10.43341646,13.54209871
168,49.50539924,63.23775659,13.17864639,51.52915889,33.70851917,27.84771461,10.44987655,13.99834094
169,49.53139528,63.24147555,13.31013636,51.42481583,33.92785553,27.89381514,10.4769075,14.12277063
170,49.55737451,63.24479787,13.42422709,51.32107302,33.99943514,27.91394734,10.5096362,13.99834094
171,49.57516828,63.2477533,13.37397685,51.21671281,33.87016701,27.88937478,10.53661002,13.4384073
172,49.56529759,63.2464212,13.27943387,51.11205261,33.82100537,27.83347097,10.54773874,13.66652841
173,49.57696269,63.24743941,13.23693019,51.00756046,33.67364791,27.81406121,10.56480289,13.45914558
174,49.57972236,63.24693135,13.17897982,50.90331285,33.61693071,27.77617319,10.58171657,13.60431356
175,49.58087361,63.24739102,13.20444292,50.79966955,33.56195927,27.7395968,10.59418839,13.68726669
176,49.59203022,63.24916002,13.22676961,50.69738518,33.65117219,27.7271803,10.60756714,13.89464952
177,49.59888345,63.249771,13.3699837,50.59598422,33.6930849,27.77962377,10.631917,13.70800498
178,49.6097186,63.25124987,13.34552665,50.49496844,33.73840977,27.77134848,10.6509528,14.1642472
179,49.63036445,63.25439027,13.46703587,50.39506939,33.73392429,27.79773463,10.68153852,13.62505185
180,49.62144368,63.25222201,13.3037294,50.29399339,33.59310994,27.70427794,10.69270264,13.62505185
181,49.61943544,63.25187553,13.29861449,50.1929324,33.44556392,27.66248632,10.70611812,13.37619245
182,49.60707459,63.25110128,13.25747617,50.09222495,33.4183169,27.63388294,10.70841099,13.89464952
183,49.62221175,63.25259719,13.46884991,49.99358627,33.52800006,27.69638542,10.72389982,13.97760265
184,49.63384094,63.25454299,13.58984269,49.89578651,33.60515128,27.73217827,10.7412458,14.0398175
185,49.6561977,63.25774258,13.57107664,49.79826582,33.58171985,27.73160705,10.76618474,13.66652841
186,49.65724157,63.25717678,13.40926497,49.69964648,33.40150791,27.63856744,10.77252098,13.33471589
187,49.64757152,63.25615786,13.29574554,49.60081138,33.29016797,27.57838577,10.7708571,13.77021983
188,49.64907963,63.25682001,13.3783408,49.50453868,33.46860229,27.61447472,10.78356688,13.95686437
189,49.66217846,63.25865321,13.43953771,49.40842522,33.44129575,27.61454282,10.79957498,13.81169639
190,49.66411406,63.25875563,13.44993164,49.31258841,33.42822339,27.58415291,10.81147017,13.83243467
191,49.6670645,63.25901246,13.44449763,49.21772707,33.49461503,27.56761095,10.82570901,14.18498548
192,49.68353785,63.26204463,13.51586429,49.12357576,33.46517171,27.607386,10.84793958,13.87391124
193,49.68334661,63.26168072,13.45426174,49.02938534,33.44488893,27.57190569,10.86104156,13.68726669
194,49.67751028,63.26107157,13.42174865,48.93503587,33.37914611,27.53429138,10.86751899,13.91538781
195,49.68599343,63.26233078,13.49379735,48.84144647,33.33466495,27.53775553,10.8802635,13.79095811
196,49.69321136,63.26456269,13.45510945,48.74840937,33.35846029,27.50764538,10.89267353,13.99834094
197,49.69859744,63.26521935,13.46976493,48.6561552,33.36170369,27.49516555,10.90631165,13.95686437
198,49.70664697,63.26501651,13.515372,48.56393679,33.30236223,27.50610508,10.91655468,13.93612609
199,49.71504185,63.26617842,13.50412807,48.47211875,33.26734501,27.47484981,10.92914683,13.72874326
200,49.70413123,63.26503431,13.44598338,48.3806463,33.28399374,27.47835397,10.92923893,14.20572377
201,49.71666711,63.2660018,13.61187576,48.29045252,33.29615497,27.50875451,10.95031638,13.87391124
202,49.71808926,63.2663252,13.54697506,48.19997638,33.26380008,27.47879965,10.95823758,13.72874326
203,49.71709279,63.26576558,13.47668543,48.10893268,33.11509109,27.39667573,10.96324876,13.62505185
204,49.71918871,63.26642009,13.39228548,48.01857429,33.11375898,27.34973314,10.96710711,13.81169639
205,49.72766182,63.26707242,13.43958086,47.92893997,33.10356096,27.35323281,10.97486565,14.10203235
206,49.7398169,63.26802299,13.50669695,47.84055841,33.15390516,27.38441921,10.99062932,13.52136043
207,49.72352675,63.26643127,13.42419029,47.75137365,33.11825932,27.31841832,10.98707875,14.0398175
208,49.72426948,63.26559749,13.52110576,47.66359294,33.12067182,27.33547424,11.00228021,13.81169639
209,49.72538414,63.26710402,13.49610657,47.57638935,33.20339833,27.35475127,11.0114174,14.24720033
210,49.74118741,63.26969746,13.61746947,47.48962937,33.12233638,27.383294,11.03301641,13.64579013
211,49.7347403,63.27007326,13.47972689,47.40170935,32.97705784,27.28089612,11.03308533,13.83243467
212,49.73813309,63.27054307,13.50717071,47.31505831,32.99841327,27.28095543,11.03952481,13.89464952
213,49.73242702,63.2683867,13.57761146,47.22923932,33.05528591,27.27918706,11.0481596,14.1642472
214,49.74488034,63.26843251,13.67074902,47.1446576,33.13796466,27.29755448,11.06293245,14.12277063
215,49.75502329,63.27063124,13.60562537,47.05975224,33.05761108,27.30240497,11.07510036,13.79095811
216,49.74721391,63.27024707,13.54538391,46.97494989,33.05451663,27.26390834,11.07391201,14.41310659
217,49.77386132,63.27458605,13.66490455,46.89224402,33.1631899,27.32540427,11.09661833,14.33015346
218,49.78097826,63.27559417,13.70054017,46.80895776,33.0640248,27.28581904,11.1140085,13.35545417
219,49.76397631,63.27289554,13.37776932,46.7228388,32.73524533,27.11507662,11.10063026,13.58357528
220,49.75936679,63.27155821,13.39936412,46.63854148,32.75833131,27.13106105,11.09925957,13.95686437
221,49.75864408,63.27048686,13.50650712,46.55608198,32.90272501,27.17012183,11.1084099,14.35089175
222,49.76720978,63.27230622,13.66801916,46.47453207,32.94154847,27.21599067,11.12778826,13.83243467
223,49.76410944,63.27181175,13.54899792,46.39249671,32.94321606,27.15941098,11.12875552,14.22646205
224,49.77967262,63.27417389,13.64921139,46.31197973,33.01917148,27.19160513,11.14424498,14.49605973
225,49.80360079,63.27729086,13.78836482,46.23254041,33.09113898,27.26351152,11.16428167,14.26793861
226,49.8076695,63.27783,13.73438718,46.15262725,33.03592277,27.21704308,11.17900988,14.33015346
227,49.82676421,63.27958951,13.78308575,46.07384315,33.11427151,27.22094626,11.19556376,14.49605973
228,49.84084358,63.28177728,13.82249405,45.99530299,33.07763072,27.25688986,11.21573663,14.2886769
229,49.84678047,63.28326791,13.74825349,45.916421,32.98873216,27.21172995,11.22994223,14.24720033
