cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
36,45.78242675,62.48316072,8.208527806,70.9966141,32.15644886,28.00826003,2.377317462,4.997926172
37,45.81375969,62.48813054,8.235712916,70.76869418,32.14133369,27.96428738,2.43420558,5.06014102
38,45.84991067,62.49315375,8.267462337,70.54170405,32.07329194,27.94468188,2.491794657,5.06014102
39,45.88528677,62.49817025,8.247832376,70.31592494,32.04631678,27.90198382,2.547141831,5.018664455
40,45.90873626,62.50133745,8.282686091,70.09133861,32.04576805,27.87942729,2.599282809,5.371215263
41,45.94047166,62.50612856,8.393769876,69.86881259,32.09667977,27.9047182,2.660814482,5.682289506
42,45.97803455,62.51184191,8.515736666,69.64806092,32.13591464,27.91838863,2.729265537,5.433430112
43,46.00925744,62.51702774,8.499595834,69.42790226,32.12385434,27.88331262,2.786867568,5.433430112
44,46.0407403,62.52067912,8.488469954,69.20840937,32.03510271,27.83166201,2.841495474,5.350476981
45,46.06488819,62.52419163,8.491457918,68.98984679,31.98003585,27.77822608,2.892122513,5.516383243
46,46.09425546,62.52826492,8.53621986,68.77295006,31.99791396,27.7458789,2.947707764,5.557859809
47,46.11751106,62.53158568,8.60748662,68.55727159,32.00719984,27.72894884,2.999918328,5.744504355
48,46.14751713,62.5358279,8.682818132,68.34291257,31.99123194,27.71774551,3.055532757,5.723766072
49,46.17917997,62.54012196,8.6843192,68.12917817,31.90419724,27.68122346,3.109947328,5.391953546
50,46.19302665,62.54231281,8.561372207,67.91599931,31.86018732,27.60163062,3.152565754,5.516383243
51,46.21445291,62.54577819,8.644667851,67.70426261,31.86120448,27.58378749,3.193802351,5.806719204
52,46.24468032,62.55044142,8.704956594,67.49443241,31.91560852,27.60239352,3.244769098,5.931148901
53,46.27380796,62.55463056,8.754993203,67.285612,31.88953548,27.57985548,3.29450179,5.682289506
54,46.29106694,62.55717451,8.741577931,67.07717561,31.82488754,27.5311436,3.338743169,5.868934052
55,46.31317889,62.56077644,8.787414242,66.87006303,31.78383316,27.49501063,3.389668954,5.785980921
56,46.32895949,62.5629562,8.841081151,66.66398644,31.77858808,27.47238107,3.430222319,5.993363749
57,46.35309632,62.5667926,8.892341388,66.45935711,31.78044783,27.48670791,3.479640517,6.014102032
58,46.37504274,62.56904591,8.932475905,66.25573556,31.76437956,27.45221944,3.524141902,5.910410618
59,46.39215337,62.57140526,8.938718675,66.0525673,31.68268247,27.39475559,3.565495034,5.889672335
60,46.41150298,62.5744067,8.926217127,65.85055516,31.66572663,27.36690323,3.603607828,5.993363749
61,46.4337472,62.57794162,8.953888584,65.64967545,31.64235816,27.32976867,3.646855845,6.097055164
62,46.45093448,62.58024458,9.047294802,65.45020207,31.6619291,27.33041236,3.690367419,6.117793447
63,46.46943092,62.58249046,9.068721062,65.25179766,31.6689655,27.30187971,3.730861417,6.325176275
64,46.49358202,62.58579531,9.128480645,65.05486365,31.68690956,27.30092433,3.776930755,6.221484861
65,46.50921626,62.58825572,9.151287418,64.85853006,31.64907455,27.26752824,3.818069226,6.304437993
66,46.52992963,62.5912485,9.162587756,64.66354967,31.66334776,27.27132223,3.861479402,6.470344255
67,46.5492432,62.59402235,9.220028257,64.46980183,31.65896634,27.25632508,3.907583479,6.262961427
68,46.56981172,62.59685625,9.18671539,64.27610396,31.55147885,27.20370093,3.947421527,6.42886769
69,46.58212358,62.59881703,9.262020056,64.08407472,31.56732952,27.16965096,3.990964009,6.387391124
70,46.59555139,62.60081505,9.261791841,63.89229291,31.45713264,27.10228916,4.032775659,6.055578598
71,46.60610347,62.60250928,9.156931339,63.70094057,31.4013227,27.0341031,4.061230608,6.180008295
72,46.61928591,62.60419747,9.122034504,63.51064476,31.35020399,26.99314259,4.092630075,6.42886769
73,46.63168748,62.60602645,9.201479668,63.32172777,31.32412616,26.98636637,4.131089107,6.159270012
74,46.63905513,62.60659241,9.154506496,63.13340341,31.31908119,26.95422897,4.159451286,6.491082538
75,46.65089722,62.60850458,9.291689244,62.94676579,31.34406948,26.96817492,4.194723277,6.553297387
76,46.66236166,62.60998765,9.334636893,62.76104315,31.32749477,26.93203185,4.23089782,6.449605973
77,46.67441611,62.61164552,9.309929024,62.57587211,31.27753495,26.88633251,4.261740508,6.57403567
78,46.68826054,62.61378273,9.311982487,62.39221753,31.3117794,26.8649927,4.296372224,6.553297387
79,46.69736491,62.61520012,9.339776028,62.20925794,31.2867467,26.84511542,4.328587918,6.615512236
80,46.70572909,62.61649581,9.35114917,62.0272777,31.2620684,26.81440582,4.361056866,6.57403567
81,46.71641459,62.61795315,9.412998358,61.84549966,31.13535902,26.76118806,4.391132795,6.28369971
