cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
22,57.41539815,76.32498228,27.03794927,76.23411792,44.15415644,44.05537609,7.034289335,22.16922439
23,57.81127936,76.37832046,27.42428227,76.04848545,44.52352391,44.25265095,7.41118285,23.35130651
24,58.21685465,76.37448372,28.33519848,75.86643771,44.80202085,44.71877608,7.80995987,23.18540025
25,58.60426418,76.41983711,28.40484062,75.68501655,44.9114125,44.78189531,8.194528001,23.28909166
26,58.96587389,76.40786135,28.60857425,75.50569681,45.12122998,44.91758726,8.565334556,24.24305268
27,59.3445715,76.54641502,29.27985845,75.32928136,45.28519184,45.24697227,8.947745726,23.89050187
28,59.65401038,76.51916986,29.2527154,75.15337171,45.38204998,45.30884926,9.308330204,24.72003318
29,59.96909292,76.52121737,29.90455689,74.98184848,45.78032073,45.65372983,9.680129312,25.4251348
30,60.31426334,76.53321746,30.68111028,74.81448796,46.30807078,46.01444734,10.06655767,26.66943177
31,60.64049369,76.59735686,31.7061163,74.65104193,46.70988271,46.40128861,10.46721383,26.77312319
32,60.96026645,76.22872566,32.00549173,74.48894228,46.93873891,46.55944972,10.85939067,26.95976773
33,61.27332503,76.17824799,32.34235251,74.32867915,47.15107461,46.70543717,11.24491989,27.49896309
34,61.58009412,76.0407475,32.74178596,74.17092474,47.37791073,46.88722432,11.62680994,27.70634591
35,61.84242882,75.91922646,33.04646003,74.01513933,47.6109837,47.05570507,12.00093354,28.36997097
36,62.13044319,75.87376019,33.61410813,73.86242635,47.91332868,47.31328082,12.3817508,29.15802572
37,62.42864666,75.83374429,34.35406156,73.71327314,48.29546086,47.67161988,12.76616457,29.38614683
38,62.7145771,75.84743193,34.69293423,73.56573623,48.5401509,47.81452294,13.1474363,29.75943592
39,62.99204167,75.85042832,35.00599651,73.41978632,48.68102071,47.98851436,13.5190818,30.00829531
40,63.24879748,75.86317098,35.24691743,73.27536585,48.80442905,48.1912351,13.89139785,29.86312733
41,63.50135702,75.81329469,35.2486919,73.13139728,48.84663314,48.23163555,14.2465249,30.0290336
42,63.73020954,75.82493703,35.3921807,72.98860846,48.8891782,48.3102144,14.59112503,30.19493986
43,63.94979433,75.77358579,35.58491182,72.84726744,48.98068578,48.37222237,14.93007591,30.69265865
